"Id";"PropertyId";"SourceId";"DestinationId";"Adults";"Children";"Rooms";"InDate";"OutDate";"Rate"
685;23811;1;285;1;0;1;"2015-07-16";"2015-07-17";79.0
686;8819;1;77;1;0;1;"2015-07-17";"2015-07-24";69.99
687;23994;1;285;2;0;1;"2015-08-24";"2015-08-25";91.8
688;23431;1;285;2;0;1;"2015-07-16";"2015-07-17";116.1
689;23656;1;285;1;0;1;"2015-07-16";"2015-07-17";82.0
690;9324;1;77;2;0;1;"2015-08-19";"2015-09-23";87.0
691;8928;1;77;1;0;1;"2015-07-25";"2015-08-21";67.99
692;24002;1;285;2;0;1;"2015-07-16";"2015-07-21";165.6
693;23849;1;285;3;0;1;"2015-07-27";"2015-07-31";210.0
694;23849;1;285;3;0;1;"2015-07-27";"2015-07-31";210.0
695;24005;1;285;1;0;1;"2015-09-21";"2015-09-25";85.0
696;23294;1;285;1;0;1;"2015-07-15";"2015-07-16";84.0
697;23169;1;285;2;0;1;"2015-07-16";"2015-07-19";115.0
698;23252;1;285;1;0;1;"2015-07-22";"2015-07-25";118.75
699;23539;1;285;1;0;1;"2015-07-16";"2015-07-17";189.0
700;23395;1;285;1;2;1;"2015-07-23";"2015-07-27";71.25
701;23233;1;285;1;0;1;"2015-07-16";"2015-07-18";79.2
702;23261;1;285;1;0;1;"2015-07-22";"2015-07-26";80.75
703;23457;1;285;1;0;1;"2015-07-17";"2015-07-19";54.0
704;23780;1;285;2;0;1;"2015-07-17";"2015-07-18";111.6
705;23575;1;285;2;1;1;"2015-08-19";"2015-08-22";87.12
706;23620;1;285;1;0;1;"2015-08-17";"2015-08-22";189.0
707;9060;1;77;1;0;1;"2015-07-17";"2015-07-20";54.99
708;23844;1;285;2;0;1;"2015-07-21";"2015-07-22";119.0
709;23390;1;285;1;0;1;"2015-08-19";"2015-08-21";75.0
710;9419;1;77;1;0;1;"2015-07-22";"2015-08-13";137.99
711;23575;1;285;2;1;1;"2015-08-19";"2015-08-22";87.12
712;23425;1;285;2;0;1;"2015-07-19";"2015-07-20";62.0
713;23256;1;285;3;2;1;"2015-07-17";"2015-07-18";99.0
714;23871;1;285;1;0;1;"2015-09-05";"2015-09-08";120.6
715;23240;1;285;2;0;1;"2015-09-18";"2015-09-20";119.0
716;23332;1;285;1;0;1;"2015-07-17";"2015-07-18";83.0
717;23412;1;285;2;0;1;"2015-07-26";"2015-07-29";81.0
718;23797;1;285;1;0;1;"2015-07-16";"2015-07-18";113.05
719;9324;1;77;2;0;1;"2015-08-19";"2015-09-23";87.0
720;23617;1;285;1;0;1;"2015-08-04";"2015-08-06";95.0
721;23729;1;285;1;0;1;"2015-07-27";"2015-07-29";83.0
722;23769;1;285;2;3;1;"2015-08-16";"2015-08-19";229.0
723;23181;1;285;2;0;1;"2015-08-14";"2015-08-16";69.7
724;23248;1;285;2;0;1;"2015-07-17";"2015-07-18";105.0
725;23730;1;285;1;0;1;"2015-07-20";"2015-07-30";86.0
726;8875;1;77;4;0;1;"2015-08-11";"2015-08-15";89.99
727;23412;1;285;2;1;1;"2015-07-20";"2015-07-21";85.5
728;23683;1;285;1;0;1;"2015-07-16";"2015-07-17";94.0
729;23572;1;285;1;0;1;"2015-11-20";"2015-11-29";119.0
730;23991;1;285;2;0;1;"2015-07-24";"2015-07-25";76.5
731;23925;1;285;3;0;1;"2015-12-23";"2015-12-28";119.0
732;23961;1;285;2;1;1;"2016-02-05";"2016-02-16";65.0
733;8811;1;77;2;2;1;"2015-07-26";"2015-08-04";60.29
734;23579;1;285;2;0;1;"2015-07-16";"2015-07-17";104.0
735;23950;1;285;1;0;1;"2015-07-16";"2015-07-17";135.0
736;23748;1;285;1;0;1;"2015-07-20";"2015-07-22";138.6
737;23849;1;285;2;3;1;"2016-06-06";"2016-06-08";200.0
738;23288;1;285;2;0;1;"2015-07-16";"2015-07-17";75.0
739;23979;1;285;1;0;1;"2015-09-26";"2015-09-27";89.1
740;23872;1;285;1;0;1;"2015-07-17";"2015-07-18";78.72
741;23956;1;285;1;0;1;"2015-07-28";"2015-07-29";72.0
742;9126;1;77;1;0;1;"2015-07-16";"2015-07-18";118.74
743;23688;1;285;2;0;1;"2015-07-25";"2015-07-27";89.1
744;23538;1;285;4;0;1;"2015-09-12";"2015-09-14";119.0
745;9324;1;77;2;0;1;"2015-08-19";"2015-09-23";87.0
746;23672;1;285;2;2;1;"2015-07-30";"2015-08-01";99.0
747;23720;1;285;2;0;1;"2015-07-17";"2015-07-18";122.55
748;23423;1;285;1;0;1;"2015-07-16";"2015-07-17";52.0
749;23257;1;285;1;0;1;"2015-07-16";"2015-07-17";62.0
750;23366;1;285;1;0;1;"2015-07-22";"2015-07-23";108.3
751;23658;1;285;4;0;1;"2015-07-26";"2015-07-29";117.0
752;23834;1;285;1;1;1;"2015-07-16";"2015-07-17";130.15
753;23884;1;285;1;0;1;"2015-07-20";"2015-07-23";120.0
754;23657;1;285;2;0;1;"2015-07-20";"2015-07-23";104.0
755;23318;1;285;1;0;1;"2015-07-16";"2015-07-17";103.5
756;23649;1;285;2;0;1;"2015-08-14";"2015-08-15";79.8
757;8811;1;77;3;1;1;"2015-07-26";"2015-08-04";64.79
758;23476;1;285;1;0;1;"2015-07-19";"2015-07-20";89.1
759;23237;1;285;1;0;1;"2015-07-16";"2015-07-17";79.0
760;9124;1;77;1;0;1;"2015-07-18";"2015-07-19";118.74
761;9419;1;77;1;0;1;"2015-07-22";"2015-08-13";137.99
762;23420;1;285;1;0;1;"2015-07-16";"2015-07-17";89.0
763;23340;1;285;2;0;1;"2015-08-13";"2015-08-14";164.0
764;23248;1;285;2;0;1;"2015-07-23";"2015-07-24";105.0
765;23299;1;285;1;0;1;"2015-08-01";"2015-08-04";135.0
766;9137;1;77;1;0;1;"2015-07-19";"2015-07-23";94.99
767;23885;1;285;2;0;1;"2015-07-23";"2015-07-24";80.1
768;23729;1;285;2;0;1;"2015-07-30";"2015-08-01";108.0
769;23592;1;285;2;0;1;"2015-08-05";"2015-08-06";93.6
770;23713;1;285;2;0;1;"2015-07-22";"2015-07-23";95.0
771;23969;1;285;1;0;1;"2015-07-16";"2015-07-17";95.0
772;23964;1;285;4;0;1;"2015-07-25";"2015-07-26";139.0
773;23347;1;285;1;0;1;"2015-07-15";"2015-07-16";115.0
774;23267;1;285;2;0;1;"2015-07-17";"2015-07-18";99.0
775;10437;1;314;1;0;1;"2015-11-18";"2015-11-19";209.0
776;23269;1;285;2;0;1;"2015-09-23";"2015-09-24";67.5
777;8928;1;77;2;0;1;"2015-07-25";"2015-08-21";72.24
778;8856;1;77;2;0;1;"2015-07-17";"2015-07-19";66.49
779;23646;1;285;1;0;1;"2015-07-16";"2015-07-17";134.0
780;23393;1;285;1;0;1;"2015-07-17";"2015-07-18";63.36
781;23453;1;285;1;0;1;"2015-07-16";"2015-07-17";80.0
782;23842;1;285;4;0;1;"2015-08-26";"2015-08-29";170.05
783;8947;1;77;1;0;1;"2015-07-24";"2015-07-26";69.99
784;23253;1;285;2;0;1;"2015-09-25";"2015-09-27";95.0
785;23439;1;285;2;0;1;"2015-07-29";"2015-07-30";85.5
786;23341;1;285;1;0;1;"2015-07-19";"2015-07-20";103.5
787;23472;1;285;2;0;1;"2015-07-27";"2015-07-28";104.72
788;23283;1;285;1;0;1;"2015-08-03";"2015-08-05";84.15
789;23930;1;285;2;0;1;"2015-07-16";"2015-07-19";224.0
790;23539;1;285;2;1;1;"2015-12-27";"2015-12-29";99.0
791;23363;1;285;2;0;1;"2015-07-17";"2015-07-18";67.15
792;9451;1;77;2;0;1;"2015-08-03";"2015-08-04";69.0
793;23213;1;285;2;0;1;"2015-08-01";"2015-08-03";94.5
794;23203;1;285;1;0;1;"2015-07-16";"2015-07-17";84.0
795;9457;1;77;1;0;1;"2015-07-16";"2015-07-17";44.99
796;23204;1;285;1;0;1;"2015-07-17";"2015-07-18";120.0
797;23561;1;285;1;0;1;"2015-07-25";"2015-07-26";116.1
798;23810;1;285;1;0;1;"2015-07-16";"2015-07-17";89.0
799;23577;1;285;1;0;1;"2015-07-20";"2015-07-23";111.6
800;23744;1;285;2;0;1;"2015-07-15";"2015-07-17";94.0
801;23825;1;285;3;0;1;"2015-08-24";"2015-08-25";114.0
802;23341;1;285;1;0;1;"2015-07-22";"2015-07-23";109.0
803;23899;1;285;2;0;1;"2016-04-06";"2016-04-09";160.55
804;23455;1;285;2;2;1;"2015-08-03";"2015-08-05";119.0
805;23537;1;285;1;0;1;"2015-07-16";"2015-07-17";79.0
806;23281;1;285;2;0;1;"2015-07-31";"2015-08-08";40.0
807;9291;1;77;2;0;1;"2015-07-25";"2015-07-26";114.99
808;23313;1;285;1;0;1;"2015-07-15";"2015-07-16";72.0
809;8947;1;77;1;0;1;"2015-07-24";"2015-07-26";69.99
810;23969;1;285;1;0;1;"2015-07-15";"2015-07-16";99.0
811;23337;1;285;2;0;1;"2015-07-24";"2015-07-25";159.0
812;23998;1;285;1;0;1;"2015-07-27";"2015-07-28";99.0
813;8912;1;77;1;0;1;"2015-07-27";"2015-08-26";47.99
814;23248;1;285;1;0;1;"2015-07-16";"2015-07-17";99.0
815;23358;1;285;2;0;1;"2015-07-24";"2015-07-27";148.5
816;23790;1;285;2;0;1;"2015-07-25";"2015-07-26";91.52
817;23371;1;285;1;0;1;"2015-07-17";"2015-07-18";79.0
818;23433;1;285;1;0;1;"2015-07-26";"2015-07-31";124.0
819;23343;1;285;1;0;1;"2015-07-21";"2015-07-24";72.0
820;23689;1;285;2;0;1;"2015-07-17";"2015-07-19";80.75
821;23803;1;285;3;0;1;"2015-07-18";"2015-07-19";124.0
822;23964;1;285;1;0;1;"2015-07-21";"2015-07-23";92.0
823;23515;1;285;2;0;1;"2015-07-18";"2015-07-19";94.5
824;23595;1;285;1;0;1;"2015-07-18";"2015-07-20";109.25
825;9172;1;77;1;0;1;"2015-07-17";"2015-07-27";29.99
826;23257;1;285;1;0;1;"2015-07-19";"2015-07-22";59.0
827;9254;1;77;2;0;1;"2015-08-12";"2015-08-17";124.99
828;23509;1;285;2;0;1;"2015-08-10";"2015-08-12";94.0
829;23800;1;285;2;2;1;"2015-08-03";"2015-08-05";236.72
830;9441;1;77;1;0;1;"2015-09-22";"2015-11-21";59.99
831;9028;1;77;1;0;1;"2015-07-21";"2015-07-23";118.74
832;23455;1;285;3;0;1;"2015-08-18";"2015-08-19";89.1
833;23312;1;285;1;0;1;"2015-07-17";"2015-07-18";72.0
834;23827;1;285;1;0;1;"2015-07-17";"2015-07-18";123.25
835;23573;1;285;2;0;1;"2015-10-01";"2015-10-02";85.5
836;23801;1;285;2;0;1;"2015-07-20";"2015-07-25";61.75
837;14685;1;314;1;0;1;"2015-12-20";"2015-12-21";149.0
838;23837;1;285;1;0;1;"2015-07-19";"2015-07-21";109.0
839;9102;1;77;2;2;1;"2015-08-10";"2015-08-11";109.99
840;23453;1;285;1;0;1;"2015-07-16";"2015-07-17";84.0
841;9116;1;77;1;0;1;"2015-07-19";"2015-07-31";84.99
842;23578;1;285;4;0;1;"2015-07-28";"2015-07-29";90.0
843;23691;1;285;1;0;1;"2015-07-17";"2015-07-19";114.0
844;23842;1;285;1;0;1;"2015-07-17";"2015-07-18";174.0
845;23902;1;285;1;0;1;"2015-07-17";"2015-07-18";59.0
846;23570;1;285;2;2;1;"2015-07-29";"2015-08-01";174.0
847;23630;1;285;2;0;1;"2015-07-18";"2015-07-19";101.0
848;9102;1;77;2;2;1;"2015-08-10";"2015-08-11";109.99
849;23226;1;285;1;0;1;"2015-07-16";"2015-07-17";75.0
850;23813;1;285;2;0;1;"2015-07-19";"2015-07-21";99.0
851;23404;1;285;1;0;1;"2015-07-20";"2015-07-22";54.4
852;23363;1;285;1;0;1;"2015-07-17";"2015-07-18";85.0
853;23570;1;285;1;0;1;"2015-07-17";"2015-07-18";129.0
854;24003;1;285;1;0;1;"2015-07-17";"2015-07-18";108.3
855;23684;1;285;1;0;1;"2015-07-18";"2015-07-19";99.0
856;23420;1;285;3;0;1;"2015-07-18";"2015-07-19";100.0
857;23704;1;285;1;0;1;"2015-07-17";"2015-07-18";97.0
858;23769;1;285;1;0;1;"2015-08-10";"2015-08-12";259.0
859;23193;1;285;1;0;1;"2015-07-22";"2015-07-23";89.0
860;23568;1;285;1;1;1;"2015-08-07";"2015-08-08";82.0
861;23262;1;285;1;0;1;"2015-07-16";"2015-07-17";69.0
862;9260;1;77;2;2;1;"2015-08-13";"2015-08-14";104.99
863;23287;1;285;2;0;1;"2015-07-18";"2015-07-19";82.0
864;23213;1;285;1;0;1;"2015-07-17";"2015-07-22";94.5
865;9161;1;77;1;0;1;"2015-07-17";"2015-07-24";69.99
866;23790;1;285;2;0;1;"2015-07-24";"2015-07-25";91.52
867;23430;1;285;1;0;1;"2015-07-19";"2015-07-29";147.6
868;23188;1;285;2;2;1;"2015-07-24";"2015-07-27";135.15
869;23489;1;285;2;0;1;"2015-07-17";"2015-07-18";69.0
870;23740;1;285;4;0;1;"2015-07-17";"2015-07-18";109.0
871;23256;1;285;2;3;1;"2015-08-06";"2015-08-08";75.65
872;9205;1;77;1;0;1;"2015-07-17";"2015-07-22";63.74
873;23405;1;285;1;0;1;"2015-08-07";"2015-08-09";71.1
874;23698;1;285;1;0;1;"2015-07-26";"2015-08-01";134.1
875;23774;1;285;2;0;1;"2015-07-22";"2015-07-24";80.1
876;23468;1;285;2;1;1;"2015-08-06";"2015-08-09";202.5
877;23365;1;285;1;0;1;"2015-07-24";"2015-07-26";122.55
878;23466;1;285;1;0;1;"2015-07-19";"2015-07-24";80.75
879;23536;1;285;2;0;1;"2015-09-12";"2015-09-14";66.6
880;37572;1;314;1;0;1;"2015-08-04";"2015-08-05";144.0
881;9364;1;77;1;1;1;"2015-08-06";"2015-08-08";74.99
882;23328;1;285;2;0;1;"2015-07-23";"2015-07-26";71.1
883;23322;1;285;1;0;1;"2015-07-19";"2015-07-23";80.75
884;23561;1;285;1;0;1;"2015-07-24";"2015-07-26";100.5
885;23361;1;285;3;0;1;"2015-07-17";"2015-07-19";94.0
886;23362;1;285;2;0;1;"2015-07-18";"2015-07-19";89.0
887;23336;1;285;2;0;1;"2015-07-25";"2015-07-26";199.0
888;23597;1;285;2;3;1;"2015-07-17";"2015-07-19";124.1
889;23599;1;285;1;0;1;"2015-07-30";"2015-07-31";77.0
890;23249;1;285;3;0;1;"2016-07-11";"2016-07-12";125.1
891;23642;1;285;2;0;1;"2015-07-20";"2015-07-25";229.0
892;23968;1;285;2;0;1;"2015-07-17";"2015-07-18";89.0
893;23262;1;285;2;0;1;"2015-11-03";"2015-11-08";62.1
894;23819;1;285;2;0;1;"2015-07-17";"2015-07-19";229.0
895;37572;1;314;3;0;1;"2015-07-28";"2015-07-29";159.0
896;23733;1;285;2;0;1;"2015-07-26";"2015-07-27";129.0
897;23732;1;285;1;0;1;"2015-08-03";"2015-08-07";89.1
898;23898;1;285;3;0;1;"2015-07-18";"2015-07-24";84.0
899;23906;1;285;1;0;1;"2015-07-16";"2015-07-19";89.0
900;23390;1;285;1;0;1;"2015-07-27";"2015-08-03";52.0
901;23875;1;285;2;3;1;"2015-07-18";"2015-07-20";95.0
902;8939;1;77;1;0;1;"2015-07-19";"2015-07-21";199.99
903;23171;1;285;2;0;1;"2015-07-17";"2015-07-19";59.0
904;23866;1;285;1;0;1;"2015-07-17";"2015-07-18";120.0
905;23253;1;285;2;0;1;"2015-07-23";"2015-07-26";79.0
906;23911;1;285;1;0;1;"2015-07-16";"2015-07-17";82.0
907;23581;1;285;2;1;1;"2015-07-21";"2015-07-22";92.65
908;9327;1;77;2;0;1;"2015-07-31";"2015-08-03";99.99
909;23695;1;285;2;3;1;"2015-07-30";"2015-07-31";91.8
910;23763;1;285;1;0;1;"2015-08-01";"2015-08-02";89.0
911;23804;1;285;1;0;1;"2015-07-19";"2015-07-24";102.0
912;23343;1;285;2;0;1;"2015-07-27";"2015-07-31";62.0
913;23966;1;285;1;0;1;"2015-07-16";"2015-07-17";75.0
914;23472;1;285;2;0;1;"2015-07-20";"2015-07-21";99.0
915;23470;1;285;2;0;1;"2015-07-21";"2015-07-22";134.0
916;23635;1;285;1;0;1;"2015-07-19";"2015-07-24";89.1
917;23260;1;285;2;0;1;"2015-07-20";"2015-07-24";63.36
918;23687;1;285;2;2;1;"2015-08-14";"2015-08-16";159.0
919;23179;1;285;1;0;1;"2015-08-08";"2015-08-09";71.1
920;9418;1;77;1;0;1;"2015-07-19";"2015-09-16";49.59
921;23581;1;285;2;0;1;"2015-07-21";"2015-07-22";96.9
922;23382;1;285;1;0;1;"2015-07-17";"2015-07-18";115.0
923;23323;1;285;1;0;1;"2015-07-17";"2015-07-18";79.0
924;23405;1;285;1;0;1;"2015-07-16";"2015-07-17";90.0
925;23546;1;285;1;0;1;"2015-08-06";"2015-08-11";83.0
926;23843;1;285;1;1;1;"2015-07-24";"2015-07-26";94.5
927;23863;1;285;2;0;1;"2015-07-31";"2015-08-03";175.49
928;23801;1;285;2;0;1;"2015-07-18";"2015-07-19";74.0
929;23280;1;285;2;0;1;"2015-07-19";"2015-07-24";72.0
930;23270;1;285;2;0;1;"2015-07-23";"2015-07-26";84.6
931;23301;1;285;2;0;1;"2015-07-22";"2015-07-24";56.32
932;23792;1;285;1;0;1;"2015-07-17";"2015-07-18";104.0
933;23187;1;285;2;2;1;"2015-09-01";"2015-09-06";124.96
934;23188;1;285;2;2;1;"2015-07-24";"2015-07-27";135.15
935;23333;1;285;1;0;1;"2015-07-30";"2015-08-01";98.1
936;23226;1;285;1;0;1;"2015-07-17";"2015-07-18";95.0
937;23950;1;285;2;2;1;"2015-07-29";"2015-07-30";89.38
938;23199;1;285;2;1;1;"2015-07-26";"2015-07-27";76.5
939;23885;1;285;2;1;1;"2015-07-24";"2015-07-26";85.0
940;23581;1;285;2;1;1;"2015-07-21";"2015-07-22";92.65
941;23838;1;285;2;0;1;"2015-07-17";"2015-07-19";89.25
942;23923;1;285;1;0;1;"2015-07-17";"2015-07-18";119.0
943;23249;1;285;2;0;1;"2015-07-19";"2015-07-20";80.1
944;23363;1;285;1;0;1;"2015-07-17";"2015-07-19";85.0
945;23330;1;285;1;0;1;"2015-07-17";"2015-07-18";75.0
946;23365;1;285;4;0;1;"2015-07-24";"2015-07-26";122.55
947;23327;1;285;1;0;1;"2015-07-22";"2015-07-23";99.0
948;23179;1;285;2;0;1;"2015-08-16";"2015-08-17";80.1
949;23263;1;285;1;0;1;"2015-07-17";"2015-07-18";99.0
950;23591;1;285;2;0;1;"2015-07-24";"2015-07-27";120.0
951;9413;1;77;1;0;1;"2015-07-20";"2015-07-23";59.79
952;23531;1;285;1;0;1;"2015-07-17";"2015-07-18";92.0
953;23373;1;285;4;0;1;"2015-08-10";"2015-08-12";189.05
954;23581;1;285;2;1;1;"2015-07-21";"2015-07-22";92.65
955;23364;1;285;1;0;1;"2015-07-28";"2015-07-30";98.1
956;23546;1;285;1;0;1;"2015-08-06";"2015-08-11";83.0
957;8939;1;77;1;0;1;"2015-07-19";"2015-07-21";199.99
958;23188;1;285;2;2;1;"2015-07-24";"2015-07-27";135.15
959;23452;1;285;1;0;1;"2015-07-16";"2015-07-17";95.0
960;23779;1;285;2;0;1;"2015-07-27";"2015-07-28";92.4
961;8880;1;77;1;0;1;"2015-08-03";"2015-10-31";69.99
962;23837;1;285;1;0;1;"2015-07-22";"2015-07-27";119.0
963;9260;1;77;2;2;1;"2015-08-13";"2015-08-14";104.99
964;23973;1;285;1;0;1;"2015-08-09";"2015-08-14";62.0
965;23573;1;285;1;0;1;"2015-07-18";"2015-08-18";92.65
966;23706;1;285;1;0;1;"2015-08-04";"2015-08-06";179.1
967;23900;1;285;2;2;1;"2015-07-19";"2015-07-22";36.75
968;23330;1;285;1;0;1;"2015-07-20";"2015-07-21";52.25
969;23604;1;285;2;0;1;"2015-08-04";"2015-08-06";87.12
970;23625;1;285;2;0;1;"2015-07-17";"2015-07-18";99.0
971;23385;1;285;2;0;1;"2015-07-19";"2015-07-21";119.2
972;23980;1;285;1;0;1;"2015-07-17";"2015-07-18";95.0
973;23854;1;285;1;0;1;"2015-07-17";"2015-07-18";85.0
974;23313;1;285;1;0;1;"2015-07-17";"2015-07-18";75.6
975;8939;1;77;1;0;1;"2015-07-19";"2015-07-21";199.99
976;23741;1;285;2;0;1;"2015-07-20";"2015-07-24";135.0
977;23554;1;285;2;2;1;"2015-07-17";"2015-07-19";95.0
978;23317;1;285;2;0;1;"2015-07-20";"2015-07-21";85.0
979;23228;1;285;4;0;1;"2015-08-16";"2015-08-18";54.56
980;9339;1;77;1;0;1;"2015-07-17";"2015-07-20";83.99
981;23645;1;285;1;0;1;"2015-08-05";"2015-08-07";99.0
982;23575;1;285;2;0;1;"2015-10-08";"2015-10-11";84.0
983;23306;1;285;2;0;1;"2015-07-27";"2015-07-31";78.3
984;23218;1;285;1;0;1;"2016-05-29";"2016-05-30";99.0
985;23226;1;285;1;0;1;"2015-07-18";"2015-07-19";89.0
986;23472;1;285;1;0;1;"2015-07-17";"2015-07-18";130.0
987;23594;1;285;2;0;1;"2015-07-17";"2015-07-19";109.0
988;23735;1;285;1;0;1;"2015-07-29";"2015-07-30";97.58
989;23971;1;285;1;0;1;"2015-07-21";"2015-07-23";152.1
990;23263;1;285;1;0;1;"2015-08-17";"2015-08-28";79.9
991;23344;1;285;1;0;1;"2015-07-17";"2015-07-18";92.0
992;23663;1;285;2;0;1;"2015-07-18";"2015-07-20";139.0
993;23964;1;285;1;0;1;"2015-07-25";"2015-07-28";159.0
994;23885;1;285;2;0;1;"2015-07-24";"2015-07-26";85.0
995;23704;1;285;1;0;1;"2015-07-18";"2015-07-19";0.0
996;23747;1;285;1;0;1;"2015-07-16";"2015-07-17";145.0
997;8880;1;77;1;0;1;"2015-08-03";"2015-10-31";69.99
998;23316;1;285;1;0;1;"2015-07-18";"2015-07-19";69.7
999;23406;1;285;2;0;1;"2015-08-27";"2015-08-30";109.0
1000;23820;1;285;1;0;1;"2015-07-20";"2015-07-24";71.1
1001;23828;1;285;2;0;1;"2015-07-24";"2015-07-25";98.1
1002;23494;1;285;1;0;1;"2015-07-17";"2015-07-18";220.0
1003;23361;1;285;4;0;1;"2015-08-06";"2015-08-09";79.0
1004;23976;1;285;1;0;1;"2015-08-06";"2015-08-07";84.0
1005;23473;1;285;1;0;1;"2015-07-17";"2015-07-18";84.0
1006;9327;1;77;2;0;1;"2015-07-31";"2015-08-03";99.99
1007;23169;1;285;1;0;1;"2015-07-17";"2015-07-18";109.0
1008;23324;1;285;1;0;1;"2015-07-19";"2015-07-20";74.8
1009;23581;1;285;2;0;1;"2015-07-21";"2015-07-22";96.9
1010;37572;1;314;3;0;1;"2015-07-21";"2015-07-22";159.0
1011;23252;1;285;1;0;1;"2015-07-17";"2015-07-18";109.0
1012;8954;1;77;2;0;1;"2015-07-19";"2015-07-26";72.24
1013;23424;1;285;1;0;1;"2015-07-17";"2015-07-18";115.0
1014;23199;1;285;2;0;1;"2015-07-22";"2015-07-25";102.6
1015;23975;1;285;1;0;1;"2015-07-17";"2015-07-18";65.0
1016;23827;1;285;1;0;1;"2015-08-10";"2015-08-12";85.5
1017;8940;1;77;1;0;1;"2015-07-18";"2015-09-28";71.99
1018;23357;1;285;1;2;1;"2015-07-20";"2015-07-25";90.25
1019;9205;1;77;1;0;1;"2015-07-17";"2015-07-22";63.74
1020;23807;1;285;1;0;1;"2015-07-17";"2015-07-18";329.0
1021;23291;1;285;1;0;1;"2015-07-18";"2015-07-19";54.56
1022;23700;1;285;1;0;1;"2015-07-17";"2015-07-18";89.1
1023;23871;1;285;1;0;1;"2015-08-15";"2015-08-31";127.8
1024;8939;1;77;1;0;1;"2015-07-19";"2015-07-21";199.99
1025;23191;1;285;2;0;1;"2015-07-26";"2015-07-27";79.0
1026;23757;1;285;2;0;1;"2015-08-13";"2015-08-16";189.0
1027;23770;1;285;2;2;1;"2015-07-26";"2015-07-31";129.0
1028;23351;1;285;2;0;1;"2015-07-17";"2015-07-18";127.3
1029;24013;1;285;1;0;1;"2015-07-17";"2015-07-18";85.0
1030;23975;1;285;1;0;1;"2015-07-17";"2015-07-18";65.0
1031;23389;1;285;2;0;1;"2015-07-23";"2015-07-25";129.95
1032;23287;1;285;2;0;1;"2015-07-18";"2015-07-19";82.0
1033;23316;1;285;1;0;1;"2015-07-17";"2015-07-19";82.0
1034;9254;1;77;2;0;1;"2015-08-12";"2015-08-17";124.99
1035;23494;1;285;1;0;1;"2015-07-20";"2015-07-21";120.0
1036;37572;1;314;3;0;1;"2015-07-21";"2015-07-22";159.0
1037;23450;1;285;1;0;1;"2015-07-16";"2015-07-17";169.0
1038;23527;1;285;1;0;1;"2015-07-17";"2015-07-18";119.0
1039;23899;1;285;4;0;1;"2015-07-21";"2015-07-24";130.5
1040;23337;1;285;1;0;1;"2015-07-16";"2015-07-17";129.0
1041;23465;1;285;2;0;1;"2015-07-16";"2015-07-17";119.0
1042;23630;1;285;1;0;1;"2015-07-18";"2015-07-19";101.0
1043;23670;1;285;2;0;1;"2015-07-24";"2015-07-26";83.0
1044;23911;1;285;1;0;1;"2015-07-24";"2015-07-25";79.0
1045;23807;1;285;1;0;1;"2015-07-17";"2015-07-18";344.0
1046;37572;1;314;1;0;1;"2015-08-04";"2015-08-05";144.0
1047;23627;1;285;2;2;1;"2015-07-24";"2015-07-30";135.0
1048;23584;1;285;1;0;1;"2015-07-17";"2015-07-18";109.0
1049;23839;1;285;1;0;1;"2015-07-25";"2015-08-01";219.0
1050;23285;1;285;2;0;1;"2015-07-20";"2015-07-27";102.6
1051;23734;1;285;1;0;1;"2015-07-17";"2015-07-18";104.0
1052;23874;1;285;1;0;1;"2015-09-13";"2015-09-17";75.0
1053;23275;1;285;1;0;1;"2015-07-17";"2015-07-18";69.0
1054;23381;1;285;2;0;1;"2015-08-05";"2015-08-09";125.0
1055;23379;1;285;2;1;1;"2015-07-17";"2015-07-18";94.0
1056;23966;1;285;1;0;1;"2015-07-24";"2015-07-26";69.0
1057;23279;1;285;1;0;1;"2015-07-19";"2015-08-19";79.0
1058;23820;1;285;1;0;1;"2015-07-21";"2015-07-24";71.1
1059;23904;1;285;2;0;1;"2015-07-17";"2015-07-18";119.0
1060;9182;1;77;2;0;1;"2015-08-13";"2015-10-08";54.99
1061;9235;1;77;1;0;1;"2015-07-30";"2015-07-31";129.99
1062;9235;1;77;1;0;1;"2015-07-30";"2015-07-31";129.99
1063;23324;1;285;1;4;1;"2015-07-18";"2015-07-23";97.75
1064;23317;1;285;1;0;1;"2015-07-21";"2015-07-23";65.0
1065;23226;1;285;1;0;1;"2015-08-12";"2015-08-16";79.0
1066;23294;1;285;1;0;1;"2015-07-17";"2015-07-18";90.0
1067;23336;1;285;1;0;1;"2015-07-24";"2015-07-26";199.0
1068;23829;1;285;2;0;1;"2015-08-14";"2015-08-17";141.55
1069;8916;1;77;1;0;1;"2015-07-27";"2015-08-07";74.99
1070;23605;1;285;1;0;1;"2015-07-26";"2015-07-31";100.32
1071;23616;1;285;2;0;1;"2015-07-17";"2015-07-18";0.0
1072;23887;1;285;1;0;1;"2015-07-22";"2015-07-23";95.92
1073;9312;1;77;1;0;1;"2015-08-20";"2015-08-21";134.99
1074;23414;1;285;1;0;1;"2015-07-17";"2015-07-19";65.0
1075;23347;1;285;1;0;1;"2015-07-16";"2015-07-27";129.0
1076;23194;1;285;2;0;1;"2015-10-14";"2015-10-15";85.0
1077;23657;1;285;1;0;1;"2015-08-07";"2015-08-08";119.0
1078;23863;1;285;1;0;1;"2015-08-15";"2015-08-17";151.99
1079;23481;1;285;2;2;1;"2015-07-20";"2015-07-21";99.0
1080;23904;1;285;1;0;1;"2015-07-17";"2015-07-18";119.0
